averagerank.wholebrain,finalrank.wholebrain,finalrank.wholebrain.zscore,averagerank.hemisphere,finalrank.hemisphere
32013.75,32285,0.150341864342939,15963.9,15918.5
31725.25,31740,0.118565127454476,15816.9,15623
31426.25,31208,0.0875463677761964,15675.2,15373
30730.6,29974.5,0.0156259917176295,15346.75,14801.5
29397.05,27652,-0.119789552178618,14629.7,13586
27976.45,25186,-0.263571998356507,13905.3,12441
26786.45,23175,-0.380825242177973,13315.2,11535
32627.55,33401,0.215411292540231,16326.2,16596
32975.05,34108,0.256633591586366,16496.2,16978.5
32541.95,33224,0.205091141293887,16222.9,16404.5
32925.2,34000,0.250336550147918,16378.85,16712
31670.4,31632,0.112268086016028,15737.25,15484
30749.1,30003,0.0172877109861087,15283.15,14690
31740.9,31774,0.120547529388802,15816.95,15624
32066.1,32366,0.155064645421774,15990.15,15959
31748.1,31788,0.12136381253823,15842.65,15684.5
31669,31630,0.112151474137538,15817.55,15627
30786.25,30072,0.0213108207940058,15348,14806
30420.6,29462,-0.0142558021453746,15172.55,14491
28527.9,26145,-0.207656602620662,14246.75,12977
26737.7,23101,-0.385139881682095,13194.75,11352
25768.5,21516,-0.477554795385239,12675.45,10559
25987.45,21844,-0.458430447312916,12964.9,10998.5
25219.1,20631,-0.529155551616963,12582.45,10397
24563.7,19578,-0.590551705641828,12195.35,9775.5
23076.8,17099,-0.735092129029901,11448.4,8489
22305.05,15743,-0.814154982645966,11054.75,7765
22149.65,15468,-0.83018911593831,10976.95,7622
22570.9,16195,-0.787800698107278,11255.5,8121
22374.65,15863,-0.80715826993658,11091.9,7832
23353.95,17592,-0.706347300982172,11594.7,8772
25189.75,20588,-0.531662707004493,12590.8,10412.5
26599.75,22875,-0.398317023951439,13324.2,11554
27655.05,24617,-0.296748077786847,13803.1,12256
28203.75,25554,-0.242115412714389,13973.6,12552
29270.55,27426,-0.132966694447963,14575.6,13505
30966.55,30364,0.0383361550535126,15416.9,14919
31304.55,31008.5,0.0759143328968416,15581.6,15197
31484.3,31320,0.0940766329716236,15666.15,15352
31250.3,30905,0.0698796681849959,15531.25,15104.5
30907.45,30284,0.0336716799139217,15401.5,14893
30295.45,29231,-0.0277244741109433,15110.4,14393
29250.15,27387,-0.135240626078513,14540.8,13445
27930.6,25111,-0.267944943799874,13831.15,12300
28926.7,26833,-0.16754211642018,14343,13140
34711,37813,0.472657096488669,17274.95,18708
33635.4,35463,0.335638139263186,16735.45,17498.5
32699.8,33534,0.223165982459801,16255.05,16468.5
33722.85,35641,0.346016596448776,16797.8,17635
33606.65,35390,0.33138180569831,16738.5,17511
33241,34674,0.289634753198971,16566.25,17134
32574.3,33289,0.208881027344804,16228.05,16414
31382.05,31138,0.0834649520290544,15619.5,15266
30668.45,29881,0.0101743863982326,15257.3,14649
29255.35,27396,-0.134715872625309,14551.7,13463
28475.7,26053,-0.213020749031191,14184.05,12884
27766.95,24808,-0.285611643391074,13856.8,12341
26287.55,22332,-0.429977148961412,13123.3,11252
25775.2,21531,-0.476680206296566,12873.55,10878
24120.6,18831,-0.634106242257758,12013.15,9462
22590.5,16231,-0.785701684294462,11243.5,8093
22162.7,15498,-0.828439937760963,11019.8,7702
21633.3,14630,-0.879049493025524,10740.2,7244
21206,13937,-0.91945550892223,10529.7,6932
20973.25,13568,-0.940970400503593,10360.75,6667
20780.25,13270,-0.958345570398569,10268.25,6507
21757.75,14819,-0.868029670508241,10796.25,7336
21938.95,15112,-0.850946030309489,10908.1,7524
22837.95,16686,-0.759172481938039,11361.5,8321.5
23919.15,18492,-0.653871955661774,11868.9,9227
25515.35,21112,-0.501110394840173,12685.2,10577
27218.25,23874,-0.340069390645798,13581.6,11947
28526.75,26142,-0.207831520438396,14202.4,12915.5
29194.9,27299,-0.140371548732063,14511.95,13405
29993.4,28701,-0.0586266219107329,14913.95,14046.5
30189.5,29048,-0.0383944609927575,15013.05,14223
29980.6,28678,-0.0599676585133653,14894.55,14012
29389.7,27643,-0.120314305631822,14598.45,13538
28262.1,25654,-0.236284818789901,13923.15,12478
35194.9,38848,0.533003743607126,17537.85,19338
35860.05,40237,0.613990693218272,17897.1,20148
35822,40157,0.609326218078682,17875,20093
35440.35,39374,0.563672667649936,17673.3,19619
33430.65,35048,0.311441174476559,16651.5,17317
32640.85,33417,0.21634418756815,16246.5,16450
31372.65,31129,0.0829401985758504,15598.9,15231
30846.3,30174.5,0.0272871795666067,15335.55,14783
30025.45,28765,-0.0548950417990602,14922.1,14061
29417.7,27695,-0.117282396791088,14628.75,13585
28979.85,26919,-0.16252780564512,14419.5,13253.5
28654,26374,-0.194304542533583,14275.55,13026
26956.75,23456,-0.36444127325016,13449.1,11739
25064.95,20374,-0.544140178002899,12494.9,10260
23703.25,18150,-0.673812586883526,11780.5,9074
22296.15,15732,-0.81479634797766,11075.05,7803
21668.5,14682,-0.87601758418479,10754.9,7272
21355.9,14188,-0.904820718171764,10592,7026
20998.15,13602,-0.938987998569267,10372.95,6686
21641.55,14640,-0.878466433633076,10716.65,7207
21238.45,13987,-0.916540211959986,10381.25,6703
21043.9,13672,-0.934906582822125,10297.9,6557
21185.15,13905,-0.921321298978067,10526.35,6923
21086.35,13748,-0.930475331439514,10507.1,6893
21914.95,15071,-0.85333657381853,10917.8,7534
24232.05,19036,-0.622153524712556,12039.3,9514
26470,22644,-0.411785695917008,13222.45,11390
27372.8,24124,-0.325492905834576,13602.35,11974.5
29115.9,27166,-0.148126238651633,14505.75,13397
29230.85,27361.5,-0.136727427529258,14506.8,13399
29084.75,27110,-0.151391371249347,14478.2,13346
28611.75,26299,-0.198677487976949,14259.1,12997.5
37372.35,43328,0.794214351424215,18679.8,21745
37795.15,44130,0.840975714698614,18877,22066
36437.4,41482,0.686581587578156,18175.95,20770
34919.3,38265,0.499011381027357,17367.75,18924
34461.75,37262,0.440530523964736,17135.7,18407
33406.75,35000,0.308642489392804,16608.5,17227
32258.25,32680,0.173372710344669,16028.4,16033
31812.25,31927,0.129468338093269,15810.1,15610
30966.25,30361,0.0381612372357779,15399.1,14889
30345.05,29321,-0.0224769395789036,15089.5,14356
29645.45,28089,-0.0943098567286032,14734.3,13762
28359.8,25822,-0.22648942099676,14118.15,12802
28233.3,25611.5,-0.238762821207808,14053.45,12691
27179.65,23820,-0.343217911365022,13546.1,11899
25362.65,20871,-0.515162126198191,12654.4,10520
23568.25,17951,-0.685415468793258,11719.35,8987
22782.25,16576,-0.765586135254976,11326.75,8259
21934.05,15102,-0.851529089701938,10887.05,7481
22808.15,16635,-0.762146084839528,11293.35,8193
22950.1,16877,-0.748036047542265,11369.8,8334
22145.05,15457,-0.830830481270004,10819.25,7378
21626.85,14612,-0.880098999931932,10571.65,6999
21121.85,13804,-0.9272101988418,10461.45,6818
20753.4,13236,-0.960327972332895,10310,6581
20203,12405,-1.0087802078454,10031.05,6121
21176.05,13886.5,-0.922399958854097,10465.6,6827
22608.85,16266,-0.783660976420891,11177.8,7986
25246.25,20669,-0.526939925925658,12526.7,10295
27577.1,24486,-0.304386155827928,13757.95,12201
28038.35,25277,-0.258266157885223,13904.9,12440
28010.15,25228,-0.261123148908222,13952.2,12518
27432.7,24221,-0.319837229727822,13719.2,12139
37246.05,43091,0.780395843823177,18577.05,21531
36347.45,41289,0.675328541303893,18108.5,20617
36269.6,41112,0.665008390057548,18051.75,20504
35909.75,40326,0.619179921811067,17857.4,20046
34814.8,38049.5,0.486446451120084,17289.05,18746.5
33735.7,35662,0.347241021172919,16737.95,17509
33025.8,34210,0.262580797389344,16375.25,16705
32695.1,33523.5,0.22255377009773,16227.55,16412
31888.2,32061,0.137281333952084,15839.75,15675
30806.55,30105,0.0232349167890871,15294.1,14711
30000.95,28720,-0.0575188090650801,14927.3,14073
29148,27225.5,-0.144657035266562,14509.45,13404
28465.1,26036,-0.214011949998354,14169.45,12863
27706.75,24709,-0.291383931376318,13795.5,12246
28455,26023.5,-0.214740774238915,14210.65,12923
28244.75,25628,-0.237800773210268,14129.1,12815
25089.7,20413,-0.541866246372348,12481.2,10230
24683.7,19765,-0.579648495003035,12253.2,9871
25605,21254,-0.492830951467399,12710.75,10617
25153.6,20523,-0.535452593055411,12474.1,10215
23477.05,17806,-0.693869829983766,11484.85,8557
22640.05,16325,-0.780220926005443,11259.95,8128
21443.4,14320,-0.897124334191439,10469.5,6836
21015.6,13626,-0.93758865602739,10263.8,6500
20504.75,12847,-0.983008982699156,10024.75,6112
20771.65,13258,-0.959045241669508,10174.85,6365
21048.1,13678,-0.934556747186656,10487.35,6862
22952.5,16882,-0.747744517846041,11442.65,8479
24421.4,19351,-0.603787153850417,12207.45,9793
26270.3,22307,-0.431434797442534,13139.55,11276
29700.55,28181,-0.0889457103180736,14762.6,13807.5
33080.1,34327.5,0.269431745250618,16551.95,17098
35898.2,40308,0.618130414904659,17917.25,20203
36543.4,41690,0.698709222941092,18202.55,20819
36031.8,40605,0.635447278860391,17917.65,20204
35638.05,39760,0.586178760198462,17701.15,19688.5
34663.1,37700.5,0.466097678323619,17223.85,18593
34129.25,36533.5,0.398054647224837,16962.2,18011
33484.3,35167.5,0.318408734216323,16635.75,17287
32732.5,33592,0.226547726936005,16271.75,16494
32003.85,32263,0.149059133679551,15912,15823.5
31269.4,30935.5,0.0716579993319649,15566.75,15161
30314.1,29272,-0.025333930601903,15069.55,14320
29486.9,27819.5,-0.1100233073551,14677.75,13670
29851.3,28452,-0.0731448007827095,14879.55,13987
29320.05,27523,-0.127311018341209,14633.7,13594
28230.45,25604,-0.239200115752145,14064.5,12718
27006.65,23532,-0.360010021867549,13454.4,11746
26218.4,22220,-0.436507414156839,13036.9,11118
25503.1,21086,-0.50262634926054,12511.15,10280
25046.9,20337,-0.54629749775496,12409.95,10108
24742.4,19854,-0.57445926641024,12240.05,9849
23743.6,18212,-0.670197618650343,11634.3,8840
22623.1,16300,-0.781678574486565,11083.2,7817
21645.3,14646,-0.878116597997606,10582.1,7018
21370.25,14212,-0.903421375629887,10455.05,6807
21033.85,13658,-0.935722865971554,10296.15,6553
21274.85,14053,-0.912692019969824,10430.35,6773
21909.75,15059,-0.854036245089468,10751.85,7268
20093.8,12262.5,-1.01708880418779,10070.5,6197
22438.8,15970,-0.800919534437377,10954.7,7588
28990.05,26943,-0.161128463103243,14404.3,13231
30820.1,30133,0.0248674830879439,15372.85,14841
33200.65,34585,0.284445524606177,16605.3,17217.5
35144.9,38750,0.527289761561127,17525.65,19299
35864.5,40246,0.614515446671476,17859.45,20052
35643.1,39771,0.586820125530156,17709.15,19707
34830.9,38081,0.488283088206298,17293.85,18765
34197.95,36680,0.406596467324213,16984.4,18057
33803.45,35813,0.356045217998897,16804.6,17648
33060,34277,0.266487295318752,16446.05,16865
32406.2,32947.5,0.188969549092676,16148.55,16246
31766.55,31835,0.12410419168274,15839.1,15674
33836.55,35893,0.360709693138487,16913.2,17912
32971.3,34102,0.256283755950897,16493.25,16970
31208.1,30829,0.0654484168023846,15597.45,15227
28889.25,26775,-0.170923860896383,14420.9,13255
27556,24450,-0.306485169640743,13773.15,12218
27423.1,24207,-0.320653512877251,13672.75,12080
27758.7,24790.5,-0.28663199732786,13822.85,12289
27175.6,23812,-0.343684358878981,13383.35,11650
26429.4,22583,-0.415342358210946,13158.75,11297.5
24757.45,19877.5,-0.573089076837985,12139.05,9682
24312.85,19161,-0.614865282306946,11908.45,9297
24283.15,19116.5,-0.617459896603343,12040.8,9518
23791.5,18285,-0.665941285085466,11711.8,8978
22510.15,16094,-0.793689597971011,11040.65,7732
21594.75,14557,-0.883305826590401,10561.85,6984
22535.15,16140,-0.791007524765746,11069.05,7790
22705.35,16439,-0.773574048931525,11152.65,7948
31760.95,31820,0.123229602594067,15828.5,15652
32077.15,32384,0.156114152328182,15978,15943
32782.2,33704.5,0.233107145101054,16332.25,16606
33262.4,34718,0.292200214525746,16565.25,17131
33327.9,34856,0.300246434141541,16601.35,17212
32605.5,33358,0.212904137152701,16241.05,16438
32434.7,32997,0.191855693085298,16145.25,16242.5
32580.7,33306,0.209872228311967,16220.75,16396.5
33250.1,34693,0.290742566044624,16572.85,17153
32391.95,32919,0.187307829824196,16164.3,16288
31445.9,31243.5,0.0896162286193898,15676.05,15376
31256.35,30914,0.0704044216381999,15603,15236
30648.6,29850,0.00836690228164115,15306.35,14737
29599.35,27997.5,-0.0996448501695102,14761.6,13805
29268.1,27420,-0.133316530083432,14592.25,13527
28590.65,26257,-0.201126337425234,14281.1,13033
28660.85,26387,-0.193546565323399,14318.1,13098
28483.8,26070.5,-0.212000395094406,14212.05,12930
28246.5,25632,-0.237567549453288,14062.35,12711
27337.2,24050,-0.329807545338698,13602.35,11974.5
26981.45,23494,-0.362225647558855,13432.7,11723
24379.65,19271,-0.608451628990008,11965,9394
24313.4,19162,-0.614806976367701,11935.15,9347
24118.35,18825,-0.634456077893227,11878.1,9243
23692.05,18135,-0.674687175972199,11614.35,8808
23841.05,18379,-0.660460526796447,11680.8,8931
23789.95,18282,-0.666116202903201,11663.25,8896
31846.3,31975,0.132267023177024,15817.35,15626
31459.3,31274,0.0913945597663589,15620.95,15269
30762.15,30028,0.0187453594672309,15261.8,14655
30466.95,29532,-0.0101743863982326,15113.8,14405
32820.25,33779,0.237450937574798,16298.45,16535
32814.4,33771,0.236984490060839,16313.5,16569
31899.2,32079,0.138330840858492,15862.45,15729
30619.4,29807,0.00585974689411105,15227.25,14592
30984.55,30401,0.0404934748055734,15419.6,14924.5
31097.85,30611,0.0527377220469994,15476.4,15004
30189.65,29050,-0.0382778491142677,15019.1,14234
29150,27229,-0.144452964479205,14514.05,13413
28173.05,25508,-0.244797485919654,14030.3,12657
28105.05,25398,-0.251211139236591,14011.2,12626
28477.75,26059,-0.212670913395722,14218.3,12935
28720.95,26491,-0.187482747641931,14382.5,13198
28901.75,26791,-0.169990965868465,14448.6,13304
28358.25,25819,-0.226664338814494,14201.7,12913
27359.45,24092,-0.327358695890413,13612.2,11991
26233.35,22241,-0.435282989432697,13065.55,11166
25254.15,20680.5,-0.526269407624341,12556.2,10340
24197.55,18965.5,-0.626264093429321,12020.05,9472
23181.1,17271,-0.72506350747978,11378.9,8350
23642.75,18063,-0.678885203597831,11594,8767
30940.45,30324,0.0360039174837171,15309.3,14741
30554.25,29676,-0.00177833114696902,15104.55,14381.5
31878.6,32037,0.135881991410207,15792.5,15586.5
31983.8,32222,0.146668590170511,15854.8,15707
31694.8,31677,0.114891853282048,15735.2,15481
31563.8,31452,0.101773016951949,15675.6,15375
31241.3,30891,0.0690633850355675,15516.5,15076
31031.4,30504,0.0464989865477966,15415.4,14917
30974.95,30387,0.039677191656145,15389.55,14875
30673.2,29889,0.0106408339121917,15235.2,14608.5
29642.45,28081,-0.0947763042425623,14766.2,13812
28442.65,25999,-0.216169269750415,14159.6,12853
28694.5,26445.5,-0.190135667877573,14325.95,13110
28368.2,25836,-0.225673137847331,14187.95,12889
28441.05,25994,-0.216460799446639,14175.4,12869.5
28853.4,26715,-0.174422217251077,14422.35,13260
29116.1,27167,-0.148067932712388,14583.85,13512.5
29102.35,27139,-0.149700499011245,14570.8,13495
27999.05,25214,-0.261939432057651,13952.3,12519
25921.35,21737,-0.464669182812119,12913.95,10923
23611.95,18020,-0.681392358985361,11764.75,9049
23000.55,16970,-0.742613595192491,11295.95,8198
25301.1,20754,-0.521983921089842,12542.45,10315
29836.35,28424,-0.0747773670815663,14811.05,13878
30168.05,29006,-0.0408433104410427,15020.45,14240
30098.65,28885,-0.0478983290896739,14993.8,14196
29639.8,28076,-0.0950678339387867,14725.65,13743
29175.7,27268,-0.142179032848655,14509.15,13403
29128.1,27197,-0.146318754535042,14498.75,13387
29268.7,27422,-0.133199918204942,14611.75,13565
29609.3,28013,-0.0987411081112145,14815.45,13882
30164.5,28994,-0.0415429817119813,15115.45,14407
29597.8,27995,-0.0997906150176225,14829.55,13906
27522.9,24392,-0.309866914116947,13764.25,12207
25484.3,21048,-0.504841974951846,12717.85,10627
24824.8,20007,-0.565538457705772,12295.35,9939
30206.85,29083,-0.0363537531191864,14953.15,14123
25019.95,20296,-0.548688041264,12392.5,10080
30142.4,28958,-0.0436419955247972,14970,14152
29809.7,28375,-0.0776343581045658,14821.75,13896
29474.15,27794,-0.111510108805845,14660.2,13641
29866.8,28473,-0.0719203760585669,14922.85,14063
29914.65,28571,-0.0662063940125681,14954.8,14129
30860.65,30205,0.0290655107135757,15443.6,14964
30692.05,29916,0.0122150942718036,15233.4,14603
29024.55,26998,-0.157921636444774,14395.6,13214
24623,19669,-0.585245865170544,12209.55,9799
29664.35,28119,-0.0925606785512566,14746.45,13781
29607.55,28011,-0.0988577199897043,14733.15,13757
29643.75,28084,-0.0946013864248276,14630.4,13588
30711.45,29951,0.0142558021453746,15332.9,14775
30974.65,30385,0.0395605797776552,15491.7,15029
25912.7,21728,-0.465193936265323,12927.9,10946
43081.65,54760,1.46076784887175,21407.85,27159
43045.55,54682,1.45621998561065,21499.35,27329
42012.1,52662,1.33844198833598,20830.4,26082
41695.8,52029,1.30153432879397,20685,25795
41658.1,51967,1.29791936056079,20709,25839
41576.45,51799,1.28812396276764,20668.8,25774
42655.15,53942,1.41307359056944,21200.8,26787
43959.9,56254,1.54787692210361,21872.25,27959
44652.75,57102,1.59732035858328,22208.7,28376
44872.75,57346,1.61154700775903,22320.2,28495
44341.55,56749,1.57673836202983,22093.8,28237
43793.25,55994,1.53271737789994,21862.3,27944
43485.9,55490,1.50333118452052,21712.15,27696
44463.5,56899,1.58548425291656,22196.25,28362.5
44101.75,56441,1.55878013274241,22002.8,28134
44221.6,56607,1.56845891865706,21971.75,28095
44288.75,56683,1.57289017003967,22135.4,28289
44312.5,56712,1.57458104227777,22149.85,28310
45576.3,57988,1.64897942075424,22667.55,28845
45536.65,57955,1.64705532475916,22648.3,28831.5
43564.3,55626,1.51126079225782,21878.85,27965
43068.45,54730,1.45901867069441,21543.85,27411
41301.15,51183,1.2522075041928,20682.4,25792
40916.45,50377.5,1.20524207013104,20475.2,25339
42139,52938,1.35453442756757,20885.8,26184
40539.5,49572.5,1.15830578903891,20244.55,24824.5
40921.6,50396,1.20632073000707,20422.55,25207
42388.3,53435,1.38351247937228,21171.05,26729.5
42801.45,54241,1.43050706640366,21376.3,27099
42906,54420,1.44094382952849,21423.95,27197
43207.4,55015.5,1.47566501634882,21578.45,27485
43092.1,54786,1.46228380329212,21519.45,27365
40817.35,50153,1.19215238677056,20324.95,25012
39375.45,47288,1.02510587083396,19588.15,23443
40104.5,48639,1.1038771947538,20000.65,24251
37872.25,44293,0.85047958279553,18852.65,22022
37460.85,43501,0.80430127891358,18636.55,21652
37368.75,43318.5,0.793660445001389,18592.65,21560
38955,46446.5,0.976041422959392,19402.1,23054
39367.35,47270,1.02405636392756,19677.15,23643.5
38976.25,46486,0.978344507559565,19436.95,23125
38783.65,46063,0.953681095258978,19341.75,22926
37956.75,44475,0.8610912637381,18883.05,22078
37501.75,43574,0.808557612478457,18635.05,21649
37353.55,43290,0.79199872573291,18562.65,21503
37339.35,43265,0.790541077251787,18551.65,21483
39733.3,47931,1.06259658976843,19786.65,23855
39542.6,47590,1.04271426448592,19769.6,23827
